,question,answer
269,How full does Hongdea get during Dinner time?,"The requested Dinner time congestion in Hongdea is 
상선 :17:00 - 50.4, 17:30 - 82.8, 18:00 - 87.1, 18:30 - 33.8, 19:00 - 2.3, 19:30 - 61.4. mean congestion is 53.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :17:00 - 23.5, 17:30 - 12.9, 18:00 - 78.6, 18:30 - 86.2, 19:00 - 2.1, 19:30 - 85.6. mean congestion is 48.2. This time period is not busy, so it's a good time to visit.
"
270,How packed does Myeongdong get around Pre-dawn?,"The requested Pre-dawn congestion in Myeongdong is 
내선 :5:30 - 113.9, 6:00 - 106.3, 6:30 - 9.6. mean congestion is 76.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :5:30 - 16.2, 6:00 - 82.8, 6:30 - 9.2. mean congestion is 36.1. This time period is not busy, so it's a good time to visit.
"
271,What are the crowds like in Myeongdong during Dinnertime bustle?,"The requested Dinnertime bustle congestion in Myeongdong is 
상선 :17:00 - 118.5, 17:30 - 24.9, 18:00 - 34.2, 18:30 - 92.4, 19:00 - 116.2, 19:30 - 1.2. mean congestion is 64.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :17:00 - 27.9, 17:30 - 32.3, 18:00 - 70.0, 18:30 - 123.9, 19:00 - 113.5, 19:30 - 60.4. mean congestion is 71.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
272,What’s the crowd level in Gangnam during High traffic time?,"The requested High traffic time congestion in Gangnam is 
상선 :7:00 - 16.5, 7:30 - 1.1, 8:00 - 23.6, 8:30 - 35.8, 9:00 - 80.6, 9:30 - 116.4, 17:00 - 73.2, 17:30 - 77.4, 18:00 - 108.5, 18:30 - 36.2, 19:00 - 12.0, 19:30 - 13.6. mean congestion is 49.6. This time period is not busy, so it's a good time to visit.
하선 :7:00 - 128.8, 7:30 - 118.4, 8:00 - 62.3, 8:30 - 13.9, 9:00 - 63.0, 9:30 - 45.5, 17:00 - 50.1, 17:30 - 116.8, 18:00 - 8.6, 18:30 - 101.4, 19:00 - 25.3, 19:30 - 39.6. mean congestion is 64.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
273,How packed does Hongdea get around High traffic time?,"The requested High traffic time congestion in Hongdea is 
내선 :7:00 - 120.2, 7:30 - 9.2, 8:00 - 40.8, 8:30 - 56.8, 9:00 - 12.0, 9:30 - 107.4, 17:00 - 31.8, 17:30 - 68.4, 18:00 - 93.7, 18:30 - 111.5, 19:00 - 11.6, 19:30 - 45.9. mean congestion is 59.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :7:00 - 120.9, 7:30 - 43.9, 8:00 - 59.0, 8:30 - 56.1, 9:00 - 88.0, 9:30 - 104.7, 17:00 - 109.8, 17:30 - 99.8, 18:00 - 84.1, 18:30 - 42.6, 19:00 - 107.9, 19:30 - 25.8. mean congestion is 78.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
274,What’s the crowd situation in Hongdea at Daybreak?,"The requested Daybreak congestion in Hongdea is 
내선 :5:30 - 100.6, 6:00 - 39.1, 6:30 - 120.0. mean congestion is 86.6. This time period is crowded, so we recommend visiting during a different time.
외선 :5:30 - 103.8, 6:00 - 33.2, 6:30 - 87.6. mean congestion is 74.9. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
275,What’s the congestion like in Myeongdong at Early morning?,"The requested Early morning congestion in Myeongdong is 
내선 :5:30 - 107.1, 6:00 - 16.1, 6:30 - 92.2. mean congestion is 71.8. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :5:30 - 83.1, 6:00 - 49.3, 6:30 - 4.3. mean congestion is 45.6. This time period is not busy, so it's a good time to visit.
"
276,What’s the Midday traffic like in Myeongdong?,"The requested Midday congestion in Myeongdong is 
상선 :12:00 - 37.3, 12:30 - 2.5, 13:00 - 104.8, 13:30 - 117.9, 14:00 - 30.8, 14:30 - 79.8. mean congestion is 62.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :12:00 - 9.5, 12:30 - 118.2, 13:00 - 106.8, 13:30 - 43.9, 14:00 - 125.2, 14:30 - 1.3. mean congestion is 67.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
277,What’s the foot traffic in Myeongdong during Post-work rush?,"The requested Post-work rush congestion in Myeongdong is 
상선 :17:00 - 80.7, 17:30 - 60.8, 18:00 - 89.3, 18:30 - 95.0, 19:00 - 93.7, 19:30 - 85.4. mean congestion is 84.1. This time period is crowded, so we recommend visiting during a different time.
하선 :17:00 - 117.2, 17:30 - 112.5, 18:00 - 128.8, 18:30 - 25.8, 19:00 - 88.1, 19:30 - 24.6. mean congestion is 82.8. This time period is crowded, so we recommend visiting during a different time.
"
278,How crowded is Hongdea around Sunset hours?,"The requested Sunset hours congestion in Hongdea is 
상선 :17:00 - 56.0, 17:30 - 17.5, 18:00 - 14.9, 18:30 - 28.4, 19:00 - 44.2, 19:30 - 79.1. mean congestion is 40.0. This time period is not busy, so it's a good time to visit.
하선 :17:00 - 9.9, 17:30 - 119.4, 18:00 - 73.8, 18:30 - 3.8, 19:00 - 42.3, 19:30 - 22.4. mean congestion is 45.3. This time period is not busy, so it's a good time to visit.
"
279,What’s the crowd situation in Hongdea at Dinnertime bustle?,"The requested Dinnertime bustle congestion in Hongdea is 
내선 :17:00 - 21.9, 17:30 - 10.5, 18:00 - 71.7, 18:30 - 119.9, 19:00 - 95.5, 19:30 - 98.1. mean congestion is 69.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 24.1, 17:30 - 55.1, 18:00 - 34.7, 18:30 - 54.6, 19:00 - 9.8, 19:30 - 13.2. mean congestion is 31.9. This time period is not busy, so it's a good time to visit.
"
280,How packed does Myeongdong get around Midday?,"The requested Midday congestion in Myeongdong is 
내선 :12:00 - 30.1, 12:30 - 64.3, 13:00 - 50.7, 13:30 - 10.2, 14:00 - 107.9, 14:30 - 89.8. mean congestion is 58.8. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :12:00 - 7.1, 12:30 - 110.4, 13:00 - 127.4, 13:30 - 90.4, 14:00 - 122.1, 14:30 - 124.5. mean congestion is 97.0. This time period is crowded, so we recommend visiting during a different time.
"
281,What are the crowds like in Gangnam during Daybreak?,"The requested Daybreak congestion in Gangnam is 
상선 :5:30 - 91.2, 6:00 - 127.5, 6:30 - 73.7. mean congestion is 97.5. This time period is crowded, so we recommend visiting during a different time.
하선 :5:30 - 89.4, 6:00 - 14.6, 6:30 - 28.5. mean congestion is 44.2. This time period is not busy, so it's a good time to visit.
"
282,What’s the foot traffic in Hongdea during Early morning?,"The requested Early morning congestion in Hongdea is 
내선 :5:30 - 121.2, 6:00 - 129.6, 6:30 - 110.7. mean congestion is 120.5. This time period is crowded, so we recommend visiting during a different time.
외선 :5:30 - 51.3, 6:00 - 52.8, 6:30 - 43.6. mean congestion is 49.2. This time period is not busy, so it's a good time to visit.
"
283,What’s the crowd level in Gangnam during Early bird hours?,"The requested Early bird hours congestion in Gangnam is 
내선 :7:00 - 52.6, 7:30 - 4.9, 8:00 - 96.0, 8:30 - 87.9, 9:00 - 109.0, 9:30 - 47.2. mean congestion is 66.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :7:00 - 57.9, 7:30 - 118.0, 8:00 - 76.3, 8:30 - 41.3, 9:00 - 92.8, 9:30 - 24.6. mean congestion is 68.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
284,How full does Myeongdong get during Daybreak?,"The requested Daybreak congestion in Myeongdong is 
내선 :5:30 - 119.5, 6:00 - 50.4, 6:30 - 107.8. mean congestion is 92.6. This time period is crowded, so we recommend visiting during a different time.
외선 :5:30 - 36.6, 6:00 - 103.1, 6:30 - 33.2. mean congestion is 57.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
285,How dense is the crowd in Hongdea around Lunchtime rush?,"The requested Lunchtime rush congestion in Hongdea is 
상선 :12:00 - 67.3, 12:30 - 31.4, 13:00 - 81.0, 13:30 - 72.6, 14:00 - 105.3, 14:30 - 126.1. mean congestion is 80.6. This time period is crowded, so we recommend visiting during a different time.
하선 :12:00 - 100.6, 12:30 - 38.7, 13:00 - 102.2, 13:30 - 104.2, 14:00 - 1.5, 14:30 - 116.9. mean congestion is 77.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
286,How much foot traffic does Hongdea have at Afternoon traffic?,"The requested Afternoon traffic congestion in Hongdea is 
내선 :17:00 - 71.1, 17:30 - 111.5, 18:00 - 66.1, 18:30 - 36.1, 19:00 - 30.1, 19:30 - 128.8. mean congestion is 74.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
외선 :17:00 - 17.1, 17:30 - 110.0, 18:00 - 36.5, 18:30 - 40.5, 19:00 - 20.4, 19:30 - 49.2. mean congestion is 45.6. This time period is not busy, so it's a good time to visit.
"
287,How crowded is Myeongdong around Dinner time?,"The requested Dinner time congestion in Myeongdong is 
내선 :17:00 - 98.2, 17:30 - 75.5, 18:00 - 96.3, 18:30 - 115.7, 19:00 - 99.1, 19:30 - 89.7. mean congestion is 95.8. This time period is crowded, so we recommend visiting during a different time.
외선 :17:00 - 99.7, 17:30 - 35.9, 18:00 - 86.3, 18:30 - 124.8, 19:00 - 23.4, 19:30 - 69.3. mean congestion is 73.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
288,What’s the crowd level in Myeongdong during Early morning?,"The requested Early morning congestion in Myeongdong is 
상선 :5:30 - 3.1, 6:00 - 77.3, 6:30 - 88.8. mean congestion is 56.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :5:30 - 81.7, 6:00 - 7.2, 6:30 - 56.3. mean congestion is 48.4. This time period is not busy, so it's a good time to visit.
"
289,How dense is the crowd in Hongdea around Evening rush?,"The requested Evening rush congestion in Hongdea is 
상선 :17:00 - 102.4, 17:30 - 108.8, 18:00 - 26.7, 18:30 - 82.3, 19:00 - 44.7, 19:30 - 91.1. mean congestion is 76.0. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :17:00 - 43.5, 17:30 - 2.3, 18:00 - 105.7, 18:30 - 68.1, 19:00 - 82.3, 19:30 - 61.6. mean congestion is 60.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
290,How packed does Gangnam get around Dawn hours?,"The requested Dawn hours congestion in Gangnam is 
내선 :5:30 - 1.3, 6:00 - 24.5, 6:30 - 98.8. mean congestion is 41.5. This time period is not busy, so it's a good time to visit.
외선 :5:30 - 109.5, 6:00 - 14.5, 6:30 - 45.4. mean congestion is 56.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
291,How busy is Myeongdong around Evening peak?,"The requested Evening peak congestion in Myeongdong is 
내선 :17:00 - 115.5, 17:30 - 129.9, 18:00 - 97.2, 18:30 - 115.7, 19:00 - 90.7, 19:30 - 45.6. mean congestion is 99.1. This time period is crowded, so we recommend visiting during a different time.
외선 :17:00 - 71.8, 17:30 - 33.6, 18:00 - 50.3, 18:30 - 67.7, 19:00 - 61.3, 19:30 - 69.9. mean congestion is 59.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
292,What’s the people flow in Myeongdong around Dawn hours?,"The requested Dawn hours congestion in Myeongdong is 
상선 :5:30 - 25.5, 6:00 - 102.7, 6:30 - 26.4. mean congestion is 51.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :5:30 - 125.0, 6:00 - 94.1, 6:30 - 9.4. mean congestion is 76.2. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
293,How much foot traffic does Hongdea have at Midday?,"The requested Midday congestion in Hongdea is 
상선 :12:00 - 84.1, 12:30 - 43.8, 13:00 - 91.5, 13:30 - 112.3, 14:00 - 62.2, 14:30 - 74.9. mean congestion is 78.1. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :12:00 - 127.7, 12:30 - 25.1, 13:00 - 51.3, 13:30 - 13.9, 14:00 - 5.5, 14:30 - 22.7. mean congestion is 41.0. This time period is not busy, so it's a good time to visit.
"
294,What’s the population density in Myeongdong around Brunch hour?,"The requested Brunch hour congestion in Myeongdong is 
내선 :10:00 - 74.0, 10:30 - 23.5, 11:00 - 44.8, 11:30 - 21.7. mean congestion is 41.0. This time period is not busy, so it's a good time to visit.
외선 :10:00 - 74.7, 10:30 - 103.3, 11:00 - 24.7, 11:30 - 114.8. mean congestion is 79.4. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
295,How much foot traffic does Hongdea have at Evening commute?,"The requested Evening commute congestion in Hongdea is 
상선 :17:00 - 85.2, 17:30 - 90.5, 18:00 - 35.2, 18:30 - 72.4, 19:00 - 63.9, 19:30 - 52.2. mean congestion is 66.6. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
하선 :17:00 - 110.6, 17:30 - 106.0, 18:00 - 67.0, 18:30 - 28.4, 19:00 - 99.5, 19:30 - 89.6. mean congestion is 83.5. This time period is crowded, so we recommend visiting during a different time.
"
296,Is Hongdea packed around Evening commute?,"The requested Evening commute congestion in Hongdea is 
내선 :17:00 - 39.6, 17:30 - 128.3, 18:00 - 32.5, 18:30 - 111.9, 19:00 - 96.9, 19:30 - 118.8. mean congestion is 88.0. This time period is crowded, so we recommend visiting during a different time.
외선 :17:00 - 45.1, 17:30 - 14.1, 18:00 - 76.5, 18:30 - 38.9, 19:00 - 125.6, 19:30 - 61.8. mean congestion is 60.3. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
297,How full does Myeongdong get during Dawn hours?,"The requested Dawn hours congestion in Myeongdong is 
내선 :5:30 - 63.1, 6:00 - 116.3, 6:30 - 69.5. mean congestion is 83.0. This time period is crowded, so we recommend visiting during a different time.
외선 :5:30 - 9.9, 6:00 - 55.2, 6:30 - 72.8. mean congestion is 46.0. This time period is not busy, so it's a good time to visit.
"
298,How packed does Gangnam get around Brunch hour?,"The requested Brunch hour congestion in Gangnam is 
상선 :10:00 - 89.9, 10:30 - 122.2, 11:00 - 44.6, 11:30 - 79.7. mean congestion is 84.1. This time period is crowded, so we recommend visiting during a different time.
하선 :10:00 - 46.2, 10:30 - 34.3, 11:00 - 62.2, 11:30 - 3.5. mean congestion is 36.6. This time period is not busy, so it's a good time to visit.
"
299,How crowded is Myeongdong around Daybreak?,"The requested Daybreak congestion in Myeongdong is 
내선 :5:30 - 16.4, 6:00 - 48.5, 6:30 - 83.3. mean congestion is 49.4. This time period is not busy, so it's a good time to visit.
외선 :5:30 - 40.2, 6:00 - 108.1, 6:30 - 51.3. mean congestion is 66.5. During this time period, the congestion level is moderate, so you may occasionally experience some inconvenience when moving around.
"
